"Age","SmoothedValue","ModeName"
16.1414141414141,137.544490657625,"Mode3"
16.2727272727273,137.658434785596,"Mode3"
16.4040404040404,137.772378400311,"Mode3"
16.5353535353535,137.886321420073,"Mode3"
16.6666666666667,138.000263763183,"Mode3"
16.7979797979798,138.114205347942,"Mode3"
16.9292929292929,138.228146092653,"Mode3"
17.0606060606061,138.342085915722,"Mode3"
17.1919191919192,138.456024738471,"Mode3"
17.3232323232323,138.569962485448,"Mode3"
17.4545454545455,138.683899081366,"Mode3"
17.5858585858586,138.797834450937,"Mode3"
17.7171717171717,138.911768518876,"Mode3"
17.8484848484849,139.025701209896,"Mode3"
17.979797979798,139.13963244871,"Mode3"
18.1111111111111,139.253562171376,"Mode3"
18.2424242424242,139.367490386398,"Mode3"
18.3737373737374,139.48141713077,"Mode3"
18.5050505050505,139.595342441558,"Mode3"
18.6363636363636,139.709266355826,"Mode3"
18.7676767676768,139.823188910637,"Mode3"
18.8989898989899,139.937110143056,"Mode3"
19.030303030303,140.051030090295,"Mode3"
19.1616161616162,140.164948811375,"Mode3"
19.2929292929293,140.278866409987,"Mode3"
19.4242424242424,140.392782995286,"Mode3"
19.5555555555556,140.506698676432,"Mode3"
19.6868686868687,140.620613562582,"Mode3"
19.8181818181818,140.734527762892,"Mode3"
19.9494949494949,140.848441386522,"Mode3"
20.0808080808081,140.962354540559,"Mode3"
20.2121212121212,141.076267302939,"Mode3"
20.3434343434343,141.190179730045,"Mode3"
20.4747474747475,141.304091877756,"Mode3"
20.6060606060606,141.418003801951,"Mode3"
20.7373737373737,141.53191555851,"Mode3"
20.8686868686869,141.645827203311,"Mode3"
21,141.759738792233,"Mode3"
8,45.6195636535001,"Mode4"
8.13131313131313,45.5610913159899,"Mode4"
8.26262626262626,45.5029612290871,"Mode4"
8.39393939393939,45.445515643399,"Mode4"
8.52525252525253,45.389096809533,"Mode4"
8.65656565656566,45.3340469780966,"Mode4"
8.78787878787879,45.280708399697,"Mode4"
8.91919191919192,45.2294233249416,"Mode4"
9.05050505050505,45.1805306672577,"Mode4"
9.18181818181818,45.1342269893183,"Mode4"
9.31313131313131,45.0905162851561,"Mode4"
9.44444444444444,45.049388879714,"Mode4"
9.57575757575758,45.0108350979349,"Mode4"
9.70707070707071,44.9748452647618,"Mode4"
9.83838383838384,44.9414097051376,"Mode4"
