,mode,fstat_age_fdc,p,R2,fiber name
121,Mode177,6.79887182213683,0.019,0.0038332650851743,ATR
122,Mode196,2.25200933767201,0.117,0.0038323710651642,ATR
123,Mode126,6.70024383388952,0.02,0.0037818699734649,ATR
124,Mode158,2.64140416035559,0.075,0.0037171189766859,ATR
125,Mode150,6.43639329438781,0.022,0.0036332349892596,ATR
126,Mode64,2.02154929204423,0.15,0.0035807674950604,ATR
127,Mode175,2.54256489477456,0.105,0.0035464419029206,ATR
128,Mode163,6.24757580454535,0.025,0.0035257378512046,ATR
129,Mode101,4.4947454612381,0.039,0.0033254745847573,ATR
130,Mode119,2.28138421373802,0.125,0.0033236321657537,ATR
131,Mode133,3.80522117579531,0.089,0.0032624065901419,ATR
132,Mode58,5.72701889633542,0.032,0.0032308731122592,ATR
133,Mode165,5.30350277752304,0.038,0.0029953505606684,ATR
134,Mode100,5.26081724921782,0.039,0.0029708955176504,ATR
135,Mode95,5.16459494085285,0.039,0.0029177582535167,ATR
136,Mode85,5.1641387759081,0.039,0.0029149718357362,ATR
137,Mode71,2.780947969202,0.151,0.0027879394659003,ATR
138,Mode92,1.70483745102781,0.213,0.0027735778246072,ATR
139,Mode68,4.81188431847962,0.047,0.0027191114261057,ATR
140,Mode180,0.966140656288967,0.36,0.0026195656161697,ATR
141,Mode49,4.61685621322946,0.053,0.0026093885669488,ATR
142,Mode130,1.60013028186904,0.269,0.002538633209747,ATR
143,Mode84,2.04753392275427,0.214,0.0024292420839776,ATR
144,Mode157,1.26649042081871,0.309,0.0023943678833353,ATR
145,Mode90,1.55698055876999,0.269,0.0023891830534453,ATR
146,Mode102,1.37406835096613,0.232,0.0022676777653728,ATR
147,Mode114,3.97982057908178,0.07,0.0022662906335922,ATR
148,Mode188,3.98781886379787,0.07,0.0022574498584663,ATR
149,Mode42,1.35310684022618,0.243,0.0022486379341863,ATR
150,Mode161,1.38816523959999,0.288,0.0022163037707249,ATR
151,Mode43,1.38244579555252,0.29,0.002200949862948,ATR
152,Mode104,3.66416890185062,0.082,0.0020849105602215,ATR
153,Mode35,3.59963519381257,0.085,0.0020338155022739,ATR
154,Mode169,1.11626804645179,0.361,0.0019535839292824,ATR
155,Mode62,3.45601048847385,0.091,0.0019512612083111,ATR
156,Mode149,1.25029763588712,0.355,0.0019271822544629,ATR
157,Mode73,1.13313018145525,0.275,0.0016903418833284,ATR
158,Mode57,2.90726462034943,0.123,0.001643610657259,ATR
159,Mode176,2.85256364018456,0.126,0.0016169087920121,ATR
160,Mode106,2.83198697277043,0.126,0.0016025588788866,ATR
161,Mode38,1.5288408821999,0.364,0.0015696834350774,ATR
162,Mode147,2.76329531311218,0.131,0.0015629734816468,ATR
163,Mode118,2.75307415063385,0.131,0.0015560957558706,ATR
164,Mode120,2.52478580552984,0.15,0.0014268259830162,ATR
165,Mode67,1.64113412039627,0.335,0.0013593928414017,ATR
166,Mode195,2.39771443557031,0.161,0.0013567452853699,ATR
167,Mode77,1.28987835904131,0.433,0.0013194075767167,ATR
168,Mode140,0.700829849092595,0.489,0.0012902184205861,ATR
169,Mode142,1.67386419423625,0.288,0.001248612783029,ATR
170,Mode181,2.18384667066861,0.183,0.0012444471588216,ATR
171,Mode86,1.91442934399865,0.214,0.0010852169787727,ATR
172,Mode191,1.85199841530836,0.222,0.0010482963824102,ATR
173,Mode75,1.71799364161608,0.239,0.0009721184855178,ATR
174,Mode170,0.695575613243136,0.613,0.0009712854860377,ATR
